review,rating,date,bank,source,sentiment_label,sentiment_score,theme_categories,review_id
Game changer,5,2025-05-13,Dashen Bank,Google Play,POSITIVE,0.988757073879242,Other,837
Totally amazing,5,2025-05-13,Dashen Bank,Google Play,POSITIVE,0.9998782873153688,Other,838
super 😎,5,2025-05-13,Dashen Bank,Google Play,POSITIVE,0.9331682920455932,Other,839
what a helpful app!!!!,5,2025-05-13,Dashen Bank,Google Play,POSITIVE,0.9990901947021484,Customer Support,840
Good,4,2025-05-13,Dashen Bank,Google Play,POSITIVE,0.999816119670868,Other,841
nice,5,2025-05-13,Dashen Bank,Google Play,POSITIVE,0.9998552799224854,Other,842
wow,5,2025-05-13,Dashen Bank,Google Play,POSITIVE,0.999592125415802,Other,843
"To be honest, best banking and lifestyle app in Ethiopia.",5,2025-05-12,Dashen Bank,Google Play,POSITIVE,0.9997262358665466,Other,844
fast,5,2025-05-12,Dashen Bank,Google Play,POSITIVE,0.9989494681358336,Other,845
"A must have, seamless, all in one digital platform ""DB Superapp""! Keep living your motto ""Always one step ahead""",5,2025-05-12,Dashen Bank,Google Play,POSITIVE,0.9966461062431335,Other,846
"This App makes digital banking effortless and convenient. User-friendly interface, secure transactions, and excellent features for managing finances efficiently.",4,2025-05-10,Dashen Bank,Google Play,POSITIVE,0.9991555213928224,Features,847
good,5,2025-05-09,Dashen Bank,Google Play,POSITIVE,0.999816119670868,Other,848
Amazing app super easy to use and best design. loved it.,5,2025-05-09,Dashen Bank,Google Play,POSITIVE,0.9998630285263062,User Interface & Experience,849
its the best ever,5,2025-05-08,Dashen Bank,Google Play,POSITIVE,0.9998552799224854,Other,850
nice,5,2025-05-08,Dashen Bank,Google Play,POSITIVE,0.9998552799224854,Other,851
excellent game changer App,5,2025-05-08,Dashen Bank,Google Play,POSITIVE,0.9998358488082886,Other,852
I am highly excited by using this application and it is the most favorable as well as preferrable mobile app.,5,2025-05-03,Dashen Bank,Google Play,POSITIVE,0.9995176792144777,Other,853
it seems me logging out within minutes,1,2025-05-03,Dashen Bank,Google Play,NEGATIVE,0.9982207417488098,Other,854
nice app especially GUI and I have got some error when you send within dashen bank the receipter is not get SMS notification,4,2025-05-03,Dashen Bank,Google Play,NEGATIVE,0.985798954963684,User Interface & Experience,855
yes i want dashen super open,5,2025-05-02,Dashen Bank,Google Play,POSITIVE,0.999435007572174,Other,856
Best App,5,2025-05-02,Dashen Bank,Google Play,POSITIVE,0.999686598777771,Other,857
faster than this version,5,2025-05-01,Dashen Bank,Google Play,POSITIVE,0.9991979002952576,Other,858
"Best UI mobile banking app, props to design team",5,2025-04-30,Dashen Bank,Google Play,POSITIVE,0.9991565942764282,User Interface & Experience,859
thank you,4,2025-04-30,Dashen Bank,Google Play,POSITIVE,0.9998352527618408,Other,860
great app,5,2025-04-30,Dashen Bank,Google Play,POSITIVE,0.999821126461029,Other,861
bad.,1,2025-04-30,Dashen Bank,Google Play,NEGATIVE,0.9997698664665222,Other,862
Dashen bank always one step ahead,5,2025-04-30,Dashen Bank,Google Play,POSITIVE,0.9996015429496764,Other,863
dashen super app is secure band very easy,5,2025-04-29,Dashen Bank,Google Play,POSITIVE,0.9899651408195496,Other,864
It is very fast and secured mobile banking app! I like this app!,5,2025-04-29,Dashen Bank,Google Play,POSITIVE,0.9995939135551452,Other,865
best app I have ever seen,5,2025-04-29,Dashen Bank,Google Play,POSITIVE,0.9996102452278136,Other,866
best of best,5,2025-04-29,Dashen Bank,Google Play,POSITIVE,0.9997496008872986,Other,867
waw,5,2025-04-28,Dashen Bank,Google Play,NEGATIVE,0.7346174120903015,Other,868
best app,5,2025-04-28,Dashen Bank,Google Play,POSITIVE,0.999686598777771,Other,869
Its slow when i try to see the Recent Transaction and stucked,1,2025-04-28,Dashen Bank,Google Play,NEGATIVE,0.9992387294769288,Other,870
wowslnwoooo wowwww amazing !!!!!!!!,5,2025-04-28,Dashen Bank,Google Play,POSITIVE,0.999722182750702,Other,871
wow appl,5,2025-04-28,Dashen Bank,Google Play,POSITIVE,0.9994691014289856,Other,872
why do i have to change a pin number i use my finger print so dummy,1,2025-04-27,Dashen Bank,Google Play,NEGATIVE,0.9994646906852722,Other,873
very nice,5,2025-04-26,Dashen Bank,Google Play,POSITIVE,0.9998563528060912,Other,874
great,4,2025-04-26,Dashen Bank,Google Play,POSITIVE,0.9998630285263062,Other,875
"It is very slow and it lacks many features to be a super app. High rating is given by their employees, not by the customers.",1,2025-04-25,Dashen Bank,Google Play,NEGATIVE,0.9997708201408386,Features,876
"Smooth and secure experience transfers, bill payments, and tracking expenses are all effortless. The intuitive design makes banking on the go.",5,2025-04-24,Dashen Bank,Google Play,POSITIVE,0.9996446371078492,Transaction Performance;User Interface & Experience,877
Very easy and Fast.,5,2025-04-24,Dashen Bank,Google Play,POSITIVE,0.9995487332344056,Other,878
Incomparably user-friendly and fast app for mobile banking.,5,2025-04-24,Dashen Bank,Google Play,NEGATIVE,0.9392756819725036,Other,879
"there is nothing super about this app, repeatedly failed transaction and wastes customer valuable time. if you have to do system upgrade do it at a time when there is less traffic demand. your Technical difficulty should not be reflected on customer.",2,2025-04-24,Dashen Bank,Google Play,NEGATIVE,0.9993688464164734,Other,880
execellent,5,2025-04-24,Dashen Bank,Google Play,NEGATIVE,0.9866806864738464,Other,881
"This super app is a total game-changer—fast, reliable, and packed with everything I need in one place. It’s seamless and super convenient. Love it!""",5,2025-04-23,Dashen Bank,Google Play,POSITIVE,0.9998038411140442,Other,882
All in One ✍️secure ✍️reliable ✍️convenient. Digital banking game changer!!,5,2025-04-23,Dashen Bank,Google Play,NEGATIVE,0.7598538994789124,Other,883
it is incredible product.,5,2025-04-23,Dashen Bank,Google Play,POSITIVE,0.9998867511749268,Other,884
"I'm really impressed with this app! It’s user-friendly, runs smoothly, and has all the features I need. Makes my tasks so much easier and saves me a lot of time. Highly recommended!",5,2025-04-23,Dashen Bank,Google Play,POSITIVE,0.9997783303260804,Features,885
best app,5,2025-04-23,Dashen Bank,Google Play,POSITIVE,0.999686598777771,Other,886
ok,5,2025-04-23,Dashen Bank,Google Play,POSITIVE,0.9997851252555848,Other,887
"It's an amazing app, experience it!!",5,2025-04-23,Dashen Bank,Google Play,POSITIVE,0.9998760223388672,Other,888
This is the best banking app ever. I recommend everyone to use it.,5,2025-04-23,Dashen Bank,Google Play,POSITIVE,0.9997599720954896,Other,889
It is the best application!!!,5,2025-04-22,Dashen Bank,Google Play,POSITIVE,0.9998468160629272,Other,890
"Exceptional digital experience, SupperApp will bring new paradigm shift in the banking business. Bravo Dashen keep it up!!!!",5,2025-04-22,Dashen Bank,Google Play,POSITIVE,0.9998323917388916,Features,891
its features are so dynamic,5,2025-04-22,Dashen Bank,Google Play,POSITIVE,0.999643087387085,Features,892
fast &Friendly user Application.,5,2025-04-22,Dashen Bank,Google Play,POSITIVE,0.9993237257003784,Other,893
"Fast, Reliable and User Friendly. Keep it Up",5,2025-04-22,Dashen Bank,Google Play,POSITIVE,0.9997664093971252,Other,894
"#dashen super app is easy to use, secure & fast transaction😍",5,2025-04-22,Dashen Bank,Google Play,POSITIVE,0.9874821901321412,Other,895
i love this app esp 3 click that make e-commerce easier and convinient.,5,2025-04-22,Dashen Bank,Google Play,POSITIVE,0.9995126724243164,Other,896
Dashen Super App contains extended selections for customers and can be easily accessible and also friendly to use.,5,2025-04-22,Dashen Bank,Google Play,POSITIVE,0.9990369081497192,Account Access Issues,897
Great for everyday banking and payments on the go,5,2025-04-22,Dashen Bank,Google Play,POSITIVE,0.9998255372047424,Transaction Performance,898
"""Dashen Super App'' is impressive with its focus on simplicity, speed, and quality. The user interface is clean and easy to understand. Transactions process quickly, and the overall quality of the app is top-notch. A must-have for Dashen Bank customers. ዳሸን ባንክ አንድ እርምጃ ቀዳሚ።",5,2025-04-22,Dashen Bank,Google Play,POSITIVE,0.9997794032096864,User Interface & Experience,899
making transactions has never been easier. the new update is just amazing,5,2025-04-22,Dashen Bank,Google Play,POSITIVE,0.9998310804367064,Features,900
"The app has various usefull functions, which make easy the payment system. Also, it will connect with sellers having reasonable prices.",5,2025-04-22,Dashen Bank,Google Play,POSITIVE,0.9850903749465942,Transaction Performance;Features,901
The app has great user interface with comprehensive payments and E-commerce platforms. And also it includes unique features such as chat Banking and budget.,5,2025-04-22,Dashen Bank,Google Play,POSITIVE,0.999284565448761,Transaction Performance;Features,902
betam mirt Ena betam le atikakem kelel Yale Ena michu application nw,5,2025-04-22,Dashen Bank,Google Play,NEGATIVE,0.9886249303817748,Other,903
Convenient!,5,2025-04-22,Dashen Bank,Google Play,POSITIVE,0.9936902523040771,Other,904
It is an amazing application that meets the needs of customers.,5,2025-04-22,Dashen Bank,Google Play,POSITIVE,0.999864935874939,Other,905
Effecting payment via the app has created convenience to the recipients in easily confirming the payments received!,5,2025-04-22,Dashen Bank,Google Play,POSITIVE,0.9731149673461914,Transaction Performance,906
the best Supper App ever,5,2025-04-22,Dashen Bank,Google Play,POSITIVE,0.999849796295166,Other,907
"This is the best app ever, when is it planned to include digital lending and gasification?",5,2025-04-22,Dashen Bank,Google Play,POSITIVE,0.9990382194519044,Other,908
"A powerful, local solution that rivals any global app. I love how easy it is to explore services and products.",5,2025-04-22,Dashen Bank,Google Play,POSITIVE,0.999815046787262,Customer Support,909
Dashen bank is my number one choice,5,2025-04-22,Dashen Bank,Google Play,POSITIVE,0.9996331930160522,Other,910
Assefa Genetu = Dashen superup is the latest and inclussive .I am happy with this super up.,5,2025-04-22,Dashen Bank,Google Play,POSITIVE,0.9994714856147766,Other,911
"The App is incredibly user-friendly and brings multiple services into one place. It's fast, intuitive, and makes daily tasks super convenient. A true all-in-one solution!",5,2025-04-21,Dashen Bank,Google Play,POSITIVE,0.9991614818572998,User Interface & Experience;Customer Support,912
"Proudly made in Ethiopia, this innovation delivers more than promised. The marketplace is a major boost for local commerce",5,2025-04-21,Dashen Bank,Google Play,POSITIVE,0.9998248219490052,Other,913
it so fanrastic and user friendly app. Bravo Dashen bank thanks.,5,2025-04-21,Dashen Bank,Google Play,POSITIVE,0.9990429282188416,Other,914
"one of the best digital platforms I've used! from smooth transactions to a seamless shopping experience, highly recommended.",5,2025-04-21,Dashen Bank,Google Play,POSITIVE,0.9997945427894592,Other,915
A proudly Ethiopia innovation that delivers beyond expectations. The marketplace feature is a big win for local shoppers bnd sellers,5,2025-04-21,Dashen Bank,Google Play,POSITIVE,0.9997891783714294,Features,916
"Dashen Super App is a game-changer! It’s fast, user-friendly, and packed with features that make everyday banking and transactions super convenient. I love how everything I need from mobile banking to utility payments is all in one place. The interface is clean, and everything works smoothly. Definitely one of the best apps out there. Highly recommended!",5,2025-04-21,Dashen Bank,Google Play,POSITIVE,0.9998010993003844,Transaction Performance;Features,917
Easy to use and has many options. It is the best financial app I have ever used.,5,2025-04-21,Dashen Bank,Google Play,POSITIVE,0.9997546076774596,Other,918
"Highly impressed! Dash Bank really nailed it with this app. Secure, reliable, and packed with features I use daily",5,2025-04-21,Dashen Bank,Google Play,POSITIVE,0.9998537302017212,Features,919
"One of the best digital platforms I’ve used! From smooth transactions to a seamless shopping experience, Highly recommended",5,2025-04-21,Dashen Bank,Google Play,POSITIVE,0.9997860789299012,Other,920
"This app has everything I was looking for, dashen is becoming a grandmaster.",5,2025-04-21,Dashen Bank,Google Play,POSITIVE,0.9995651841163636,Other,921
Very convenient,5,2025-04-21,Dashen Bank,Google Play,POSITIVE,0.9988445043563844,Other,922
"The user experience is seamless, and everything just works perfectly right out of the box. I can’t believe how much time and effort it saves me every day.",5,2025-04-21,Dashen Bank,Google Play,POSITIVE,0.9997797608375548,Other,923
wawwwww what nice super app !!keep it up dashen bank !!,5,2025-04-21,Dashen Bank,Google Play,POSITIVE,0.9991359114646912,Other,924
"Dashen SuperApp the ultimate all-in-one solution! From banking and shopping to bill payments, everything you need is right at your fingertips. Life just got a whole lot easier!",5,2025-04-21,Dashen Bank,Google Play,POSITIVE,0.9991750121116638,Transaction Performance,925
"It is,really super because of its unique offerings to individuals and businesses.It is a secure UX first app intended to cater comprehensive digital meeds.I am also happy to know that Dashen is considering to make the app more inclusive by lowering the mobile version requirements .",5,2025-04-21,Dashen Bank,Google Play,POSITIVE,0.9995538592338562,User Interface & Experience,926
"the very easy, secured, fast and multifunctional dashen supper application I ever seen. dashen really one steps ahead!!!",5,2025-04-21,Dashen Bank,Google Play,POSITIVE,0.99827241897583,Features,927
"One app for everything! I can shop, manage my bank account , and do so much more . Truly a super app",5,2025-04-21,Dashen Bank,Google Play,POSITIVE,0.9994187355041504,Account Access Issues,928
one of the best digital platforms I’ve used! From smooth transactions to a seamless shopping experie,5,2025-04-21,Dashen Bank,Google Play,POSITIVE,0.9995588660240172,Other,929
"Dashen Bank super App is the most suitable, reliable, and fast digital banking system.",5,2025-04-21,Dashen Bank,Google Play,POSITIVE,0.9992392063140868,User Interface & Experience,930
Excellent app.,5,2025-04-21,Dashen Bank,Google Play,POSITIVE,0.99984610080719,Other,931
This is what we call banking app. As professional I want banking app as simple as this and an app rich of features that align with my lifestyle.,5,2025-04-21,Dashen Bank,Google Play,POSITIVE,0.9991500377655028,Features,932
thanks again,5,2025-04-21,Dashen Bank,Google Play,POSITIVE,0.9998217225074768,Other,933
Super Easy To Use and Fast Transaction.,5,2025-04-21,Dashen Bank,Google Play,POSITIVE,0.996877908706665,Other,934
"I have an incredible experience with Dashen super app, what an amazing platform is it?. keep pioneering in technological advancement 👏👏👏",5,2025-04-21,Dashen Bank,Google Play,POSITIVE,0.999527096748352,Other,935
"i can't recommend the Dashen Super App enough! This app is truly a game changer for anyone looking for a seamless and efficient way to manage their daily life. It combines multiple essential services into one easy-to-use platform, saving time and simplifying tasks The user interface is modern, intuitive, and super responsive, making navigation a breeze. Whether it's banking, payment services, or accessing lifestyle features, everything is just a few clicks away!!",5,2025-04-21,Dashen Bank,Google Play,POSITIVE,0.9953939914703368,Account Access Issues;Transaction Performance;User Interface & Experience;Customer Support;Features,936
"The app is incredibly handy for managing multiple financial tasks, from bill payments to managing budgets. It’s saved me a lot of time and made banking way more convenient. Definitely worth checking out!",5,2025-04-21,Dashen Bank,Google Play,POSITIVE,0.9982413053512572,Transaction Performance,937
what an App,5,2025-04-21,Dashen Bank,Google Play,POSITIVE,0.9938238859176636,Other,938
The new e-commerce feature is incredibly amazing and user friendly.,5,2025-04-21,Dashen Bank,Google Play,POSITIVE,0.9998598098754884,Features,939
"dashen bank supper app is the most easy to use and have high speed,quality and I like features like chat,budget,fuel payment, and security for my opinion this product is techonolgy edge,this international standard thanks for product oweners (dashen bank)",3,2025-04-21,Dashen Bank,Google Play,POSITIVE,0.9974797368049622,Transaction Performance;Security;Features,940
"The Dashen supperapp is a revolutionary advancement in digital banking, combining exceptional usability, an intuitive interface and a seamless user experience. among its standout features are the integration of QR codes, account statement, transaction advise, chat, transaction authentication for limit thresholds, budgeting and different app in a single dashboard. Truly ahead of the curve ..... keep up the excellent work 🤝👏",5,2025-04-21,Dashen Bank,Google Play,POSITIVE,0.9997472167015076,Account Access Issues;User Interface & Experience;Features,941
"A proudly Ethiopian innovation that delivers beyond expectations. The marketplace feature is a big win for local shoppers and sellers. Very impressed with the new updates, The e-commerce section is smooth and supports Ethiopian merchants!",5,2025-04-21,Dashen Bank,Google Play,POSITIVE,0.9998795986175536,Customer Support;Features,942
"Very impressed with the new updates, The e-commerce section is smooth and supports Ethiopian merchants.",5,2025-04-21,Dashen Bank,Google Play,POSITIVE,0.9998557567596436,Customer Support;Features,943
"Dashen Bank Super App is fast, reliable, and super easy to use. All my banking needs are handled smoothly in one place. Clean design and seamless experience – highly recommended!",5,2025-04-21,Dashen Bank,Google Play,POSITIVE,0.9997962117195128,User Interface & Experience,944
"Db sup app is A platform or an application that can grasp more satisfactions through fastest mode of operation which means for budget planning, to use QR code(scan, pay, go) chat with staff, acc to acc other bank ft, merchant payment, and easly. I addition to i satisfied and i invite everyone to use those platform!!.",5,2025-04-21,Dashen Bank,Google Play,POSITIVE,0.8947901129722595,Transaction Performance,945
the chat banking and unique and only app that alow money request!!,5,2025-04-21,Dashen Bank,Google Play,NEGATIVE,0.9822685718536376,Other,946
Better and inclusive app!,5,2025-04-21,Dashen Bank,Google Play,POSITIVE,0.999285876750946,Other,947
Amazing Application,5,2025-04-21,Dashen Bank,Google Play,POSITIVE,0.9998698234558104,Other,948
It keep my time to pay my bills and I generate my satment easily,5,2025-04-21,Dashen Bank,Google Play,POSITIVE,0.996675968170166,Other,949
"It's an amazing app that is up-to-date with the times, wow wow",5,2025-04-21,Dashen Bank,Google Play,POSITIVE,0.999868392944336,Other,950
A game-changing Ethiopian innovation—where shopping meets opportunity. The marketplace feature connects buyers and sellers like never before.,5,2025-04-21,Dashen Bank,Google Play,POSITIVE,0.9993858337402344,Features,951
"Dashen Super App isn’t just an app — it’s an experience. Effortless, powerful, and built for the future",5,2025-04-21,Dashen Bank,Google Play,POSITIVE,0.9997283816337584,User Interface & Experience,952
"This Is An Amazing App with Uniqe Quality,Easy And Fast Mobile Banking App.",5,2025-04-21,Dashen Bank,Google Play,POSITIVE,0.9997382760047911,Other,953
"Dashen SuperApp is a lifesaver! Banking, shopping, and bills in one super easy app. The new e-commerce feature is awesome and supports local merchants. Fast, secure, and proudly Ethiopian.Download it now—you won’t regret it!",5,2025-04-21,Dashen Bank,Google Play,POSITIVE,0.9996484518051147,Customer Support;Features,954
"Dashen SuperApp blends finance, shopping, and daily services effortlessly. The new e-commerce feature is smooth and supports local merchants—proud to back an Ethiopian-made solution!",5,2025-04-21,Dashen Bank,Google Play,POSITIVE,0.9998247027397156,Customer Support;Features,955
"A solid step forward by Dashen Bank. The SuperApp combines essential banking features with lifestyle services, making everything accessible in one place. The interface is smooth, and transactions are quick and reliable. It’s clear a lot of thought went into the design and functionality. Great job!",5,2025-04-21,Dashen Bank,Google Play,POSITIVE,0.9998260140419006,Account Access Issues;User Interface & Experience;Customer Support;Features,956
Dashen bank super app is the crucial and convenient app in Ethiopia. there is no other app to compare with Dashen bank super app,5,2025-04-21,Dashen Bank,Google Play,POSITIVE,0.9817668795585632,Other,957
"All-in-one finance & e-commerce super app! Pay, save, shop seamlessly. Fast, secure. #BankAndShop",5,2025-04-21,Dashen Bank,Google Play,POSITIVE,0.9943593144416808,Other,958
it's a hestorical app. in the bank industry.,5,2025-04-21,Dashen Bank,Google Play,NEGATIVE,0.9915915727615356,Other,959
"A game changer in Ethiopian digital banking fast, secure, and packed with services. Everything you need, all in one powerful app. A true leap toward financial convenience and innovation!",4,2025-04-21,Dashen Bank,Google Play,POSITIVE,0.9996839761734008,Customer Support,960
"easy &,simple to use",5,2025-04-21,Dashen Bank,Google Play,POSITIVE,0.9968307614326476,Other,961
"Banking, but make it smart. Local solutions, all in one place. Smooth, fast, and actually saving time. Feels like the future. Love it!",5,2025-04-21,Dashen Bank,Google Play,POSITIVE,0.999881148338318,Transaction Performance,962
"All in one, that is it 👌",5,2025-04-21,Dashen Bank,Google Play,POSITIVE,0.8945449590682983,Other,963
", Dashen Bank Supper App is multipurpose, convenient, very attractive and Make life easier",5,2025-04-21,Dashen Bank,Google Play,POSITIVE,0.9995104074478148,Other,964
very easy and flexible app.,5,2025-04-21,Dashen Bank,Google Play,POSITIVE,0.9997106194496156,Other,965
"I choose Dashen Bank Super Up since, it is easy to use & it has attractive features !",5,2025-04-21,Dashen Bank,Google Play,POSITIVE,0.9998281002044678,Features,966
dashen super app is simple faster and reliable.,5,2025-04-21,Dashen Bank,Google Play,POSITIVE,0.999518632888794,Other,967
"Dashen Bank Super App is a game-changer! The user-friendly design, wide range of services, and smooth performance make it incredibly convenient for everyday banking. It’s fast, secure, and truly reflects the bank’s commitment to digital excellence. Highly recommended!",5,2025-04-21,Dashen Bank,Google Play,POSITIVE,0.999748170375824,User Interface & Experience;Customer Support,968
"The app keeps getting better with every update! Smooth performance, great UI, and top-notch security. Thank you for making banking so convenient!""",5,2025-04-21,Dashen Bank,Google Play,POSITIVE,0.9995062351226808,User Interface & Experience;Security;Features,969
this app is the most simply to use and secure safe i love it to use for any bank transaction,5,2025-04-21,Dashen Bank,Google Play,POSITIVE,0.9964408278465272,Security,970
"After i download the app recently had a smooth expriance, its user friendly, fast, and everything works as expected. keep up the good work.",5,2025-04-21,Dashen Bank,Google Play,POSITIVE,0.9997468590736388,Other,971
An app with High performance and advanced features!,5,2025-04-21,Dashen Bank,Google Play,POSITIVE,0.9995831847190856,Features,972
"It is a very user friendly, attractive user interface, full of useful features. I really encourage everyone to give it a try.",5,2025-04-21,Dashen Bank,Google Play,POSITIVE,0.9997954964637756,Features,973
"Good actually , but it have to WORK when developer option is on 🙏",5,2025-04-21,Dashen Bank,Google Play,NEGATIVE,0.9746389389038086,Other,974
"All-in-one convenience, From managing accounts to paying bills and shopping online and the chat banking is game changer, this app does it all seamlessly.",5,2025-04-21,Dashen Bank,Google Play,POSITIVE,0.9981800317764282,Account Access Issues,975
I appreciate that Dashen Bank takes lifestyle services into account.,5,2025-04-21,Dashen Bank,Google Play,POSITIVE,0.9980393052101136,Account Access Issues;Customer Support,976
keep it up!,5,2025-04-21,Dashen Bank,Google Play,POSITIVE,0.9998477697372437,Other,977
amazing app really i loved it .that's why we say dashen bank is one stap ahead. It's the best mobile application that should be on every phone.,5,2025-04-21,Dashen Bank,Google Play,POSITIVE,0.9998038411140442,Other,978
very comfortable app keep it,5,2025-04-21,Dashen Bank,Google Play,POSITIVE,0.999691367149353,Other,979
it has clear detail information about the application so it helps customer how to use the app. and it is very easy to use and also app is secure.,5,2025-04-21,Dashen Bank,Google Play,POSITIVE,0.999531626701355,Customer Support,980
"I have been using the Dashen Supper app mobile banking app , and overall, I appreciate its features.However,I’ve noticed that when I turn on the developer options on my device, the app stops functioning properly. It would be great if you could look into this issue, as I often need to access developer settings for other applications . Thank you for your attention to this matter!",5,2025-04-21,Dashen Bank,Google Play,NEGATIVE,0.9068740606307985,Account Access Issues;Features,981
easiness to use with fast response time,5,2025-04-21,Dashen Bank,Google Play,NEGATIVE,0.964725911617279,Customer Support,982
"The new mobile banking application is a major upgrade! It’s incredibly user-friendly, with a clean and modern design that makes navigation simple and intuitive. I really appreciate how fast it loads and how smooth the overall experience is. All essential services like balance checks, transfers, and bill payments are eas y to find and use. The added security features give me peace of mind, and the app runs reliably without crashes or glitches. It’s clear a lot of thought went into the user experi",5,2025-04-21,Dashen Bank,Google Play,POSITIVE,0.9992745518684388,Transaction Performance;User Interface & Experience;Customer Support;Security;Features,983
"As an Internal Customer, Dashen Bank SuperApp has greatly simplified my online banking experience. It's easy to use, allowing me to quickly check balances, transfer money and pay Bills. The app's advanced security features are highly secure, ensuring my data is well protected. The Three click, Chat Banking and IPS features have also given me a smarter experience. In deed Dashen Bank is always steping ahead!",5,2025-04-21,Dashen Bank,Google Play,POSITIVE,0.9990044236183168,Transaction Performance;User Interface & Experience;Security;Features,984
"A truly impressive app — user-friendly and a game-changer in Ethiopian banking. The Dashen Super App stands out as one of the most innovative and convenient digital banking solutions in Ethiopia’s financial history. Smooth navigation, seamless features, and a wide range of services all in one place. Well done!",5,2025-04-21,Dashen Bank,Google Play,POSITIVE,0.9998193383216858,User Interface & Experience;Customer Support;Features,985
dashen bank super up has very fast and convenience and also it has contain more things on one app .I am very interesting to use dashen bank super up,5,2025-04-21,Dashen Bank,Google Play,POSITIVE,0.9974090456962584,Other,986
"The Dashen Bank Super App has truly elevated my mobile banking experience. It's fast, user-friendly, and packed with all the essential features. The interface is clean and intuitive, making navigation easy even for first-time users. I also appreciate the added security features that give me peace of mind while banking on the go. Dashen Bank has done an amazing job with this app—it’s reliable, efficient, and always improving. Highly recommended for anyone looking for seamless digital banking!",5,2025-04-21,Dashen Bank,Google Play,POSITIVE,0.9998351335525512,User Interface & Experience;Security;Features,987
A fantastic product!! keep the good work.,5,2025-04-21,Dashen Bank,Google Play,POSITIVE,0.9998842477798462,Other,988
"I am very impressed with the Dashen super app. It is user-friendly and operates efficiently. The budget and chatbot features are impressive, and all items can be purchased with just three clicks.",5,2025-04-21,Dashen Bank,Google Play,POSITIVE,0.9998030066490172,Features,989
"The Dashen Super App offers a quick and user-friendly experience, bringing together a variety of services, like budgeting, payments, airtime recharges, and more, all in one convenient platform. Its sleek design and intuitive navigation ensure effortless transactions. It's evident that Dashen Bank has carefully crafted the app to make everyday financial activities easier. A great choice for anyone aiming to streamline their digital routines!",5,2025-04-21,Dashen Bank,Google Play,POSITIVE,0.999062716960907,Transaction Performance;User Interface & Experience;Customer Support,990
Dashen supper App is the most useful app for our customers,5,2025-04-21,Dashen Bank,Google Play,POSITIVE,0.9988586902618408,Other,991
it is the most amazing mobile app,5,2025-04-21,Dashen Bank,Google Play,POSITIVE,0.9998717308044434,Other,992
A Good and fast supper app thanks for dashen bank,5,2025-04-21,Dashen Bank,Google Play,POSITIVE,0.999788463115692,Other,993
"Dear Users of the Dashen Bank Super App,I have been using the Dashen Bank Super App for a while now, and I must say—it’s truly a game-changer! The app is incredibly fast and reliable; I’ve never encountered any delays with my transactions. One feature I absolutely love is Chat Banking. It makes everyday tasks like checking my balance or transferring money as simple as sending a quick message. Also, the budgeting tool has been a huge help in tracking my spending and giving me a clearer",5,2025-04-21,Dashen Bank,Google Play,POSITIVE,0.9993189573287964,Transaction Performance;User Interface & Experience;Customer Support;Features,994
Too best,1,2025-04-21,Dashen Bank,Google Play,POSITIVE,0.8775476813316345,Other,995
"Dashen Bank Super Up,use the app and makes your easy,fast,convinent.",5,2025-04-21,Dashen Bank,Google Play,POSITIVE,0.9985912442207336,Other,996
To join digital world use supper app and make your life easy,5,2025-04-21,Dashen Bank,Google Play,POSITIVE,0.987091064453125,Other,997
best mobile banking application,5,2025-04-21,Dashen Bank,Google Play,POSITIVE,0.9996380805969238,Other,998
"This banking superapp is incredibly well designed. The design and appearance of the app and the overall experience I have when using the app is fantastic. The app is packed with features from banking to e-commerce all in one place.It even has a budget setting option which is super useful for managing my money. Everything runs smoothly and I love how convenient it has made my daily life. Huge Kudos to Dashen Bank. You are truly living up to the motto ''Always one step ahead."" Keep it up!",5,2025-04-21,Dashen Bank,Google Play,POSITIVE,0.9998156428337096,User Interface & Experience;Features,999
I was really amazed by the idea of an e-commerce service on a banking app. This is what it means to be one step ahead. Please include all kinds of products in there as soon as possible.,5,2025-04-21,Dashen Bank,Google Play,POSITIVE,0.9981945157051086,Customer Support,1000
this is what we expect to get service Dashen Bank always like his slogan,5,2025-04-21,Dashen Bank,Google Play,NEGATIVE,0.883536159992218,Customer Support,1001
"Dashen SupApp is the most contemporary application, offering a great experience by enabling users to perform multiple tasks through a single platform—such as chatting with friends, transferring money, paying bills, and more. It is the first app of its kind in the Ethiopian banking industry, making it a remarkable opportunity for entrepreneurs working in app-based sales and software marketing. Good job, Dashen Bank!",5,2025-04-21,Dashen Bank,Google Play,POSITIVE,0.9997934699058532,Transaction Performance,1002
Dashen Super App gives me an amazing convenience and makes life easy.,5,2025-04-21,Dashen Bank,Google Play,POSITIVE,0.999823272228241,Other,1003
excellent mobile banking app,5,2025-04-21,Dashen Bank,Google Play,POSITIVE,0.9998179078102112,Other,1004
Wow! like his name Super App...,5,2025-04-21,Dashen Bank,Google Play,POSITIVE,0.9985873699188232,Other,1005
Dashen supper app is the most special. ይምቾቱ ይለያያል!!!!,5,2025-04-21,Dashen Bank,Google Play,POSITIVE,0.9926958084106444,Other,1006
convenient and fast,5,2025-04-21,Dashen Bank,Google Play,POSITIVE,0.9996170997619628,Other,1007
Best- in-class app.,5,2025-04-21,Dashen Bank,Google Play,POSITIVE,0.999584972858429,Other,1008
I really like this amazing application and Dashen Supper app that has made my life easier.,5,2025-04-21,Dashen Bank,Google Play,POSITIVE,0.9997171759605408,Other,1009
